item_id,item_total_interactions,item_unique_users,item_purchase_count,item_conversion_rate,item_total_quantity_sold,item_total_revenue,item_avg_order_value,item_unique_buyers,item_avg_rating,item_view_count,item_click_count,item_cart_count,category,item_category_enc,brand,item_brand_enc,price,item_price_log,stock,item_stock_norm,review_count,item_review_count_log,popularity_score,item_popularity_score_norm,item_avg_sentiment,trend_score,item_trend_score_norm,item_return_rate,is_active
ITEM_0127,8,8,1,0.125,2,204.54,204.54,1,1.3,5,2,1,Home & Kitchen,5,BrandEpsilon,3,102.27,4.637346917683312,397,0.794,920,6.825460036255307,0.955,0.955715860134255,-0.0306,41.95,0.41935161096657997,0.138,True
ITEM_0038,5,5,2,0.4,6,18563.34,9281.67,2,3.6,2,2,1,Home & Kitchen,5,BrandEpsilon,3,3093.89,8.037507643291617,50,0.1,1933,7.56734567601324,0.9196,0.9202484720969842,-0.4972,99.56,0.9957974784870922,0.184,True
ITEM_0450,11,10,5,0.45454545454545453,15,41116.05,8223.210000000001,5,1.5,5,2,3,Home & Kitchen,5,BrandEpsilon,3,2741.07,7.916468388607492,199,0.398,1154,7.051855622955894,0.2014,0.200681294459473,-0.0413,46.63,0.46617970782469487,0.239,True
ITEM_0216,4,4,2,0.5,9,44785.26,22392.63,2,3.1,3,1,0,Sports,6,BrandEpsilon,3,4976.14,8.512610707858148,211,0.422,11,2.4849066497880004,0.8471,0.8476104598737602,0.7808,71.88,0.7188312987792674,0.156,True
ITEM_0230,9,9,4,0.4444444444444444,9,43228.17,10807.0425,4,3.3,5,3,1,Sports,6,BrandEpsilon,3,4803.13,8.47723124361642,76,0.152,127,4.852030263919617,0.5315,0.5314096783889389,0.859,92.64,0.926555933560136,0.11,True
ITEM_0145,8,8,3,0.375,6,12708.9,4236.3,3,2.9,3,1,1,Sports,6,BrandEpsilon,3,2118.15,7.658770343870537,357,0.714,1356,7.213031659834869,0.0969,0.09598236649634305,0.2354,38.91,0.3889333600160096,0.225,True
ITEM_0123,9,9,5,0.5555555555555556,14,54508.439999999995,10901.687999999998,5,3.0,6,1,0,Sports,6,BrandEpsilon,3,3893.46,8.267310309412405,89,0.178,1331,7.194436851100335,0.178,0.17723674982466686,-0.0467,7.22,0.07184310586351811,0.074,True
ITEM_0456,11,11,4,0.36363636363636365,14,44652.72,11163.18,4,1.4,5,4,0,Sports,6,BrandEpsilon,3,3189.48,8.067926654678818,189,0.378,1612,7.385851078125209,0.2087,0.207995190862639,0.5575,56.01,0.5600360216129677,0.091,True
ITEM_0414,15,14,4,0.26666666666666666,6,6761.16,1690.29,4,3.0,9,2,3,Sports,6,BrandEpsilon,3,1126.86,7.0280773108801124,199,0.398,60,4.110873864173311,0.5398,0.539725478408977,0.7125,11.57,0.11536922153291977,0.19,True
ITEM_0402,9,9,5,0.5555555555555556,12,12866.640000000001,2573.3280000000004,5,3.2,5,2,1,Sports,6,BrandEpsilon,3,1072.22,6.97841875423321,399,0.798,1143,7.042286171939743,0.1339,0.13305280032060915,0.891,44.99,0.44976986191715035,0.169,True
ITEM_0153,9,9,2,0.2222222222222222,7,15350.09,7675.045,2,3.0,5,4,0,Sports,6,BrandEpsilon,3,2192.87,7.6934223865728395,102,0.204,1896,7.5480289699350145,0.7362,0.736499348762649,0.2593,78.6,0.7860716429857914,0.254,True
ITEM_0347,6,6,3,0.5,12,58003.68000000001,19334.56,3,1.4,2,3,1,Sports,6,BrandEpsilon,3,4833.64,8.483561948031564,322,0.644,1953,7.577633832602728,0.2745,0.2739204488528204,0.9355,7.5,0.07464478687212328,0.111,True
ITEM_0400,11,11,3,0.2727272727272727,7,16290.05,5430.016666666666,3,3.2,1,3,2,Sports,6,BrandEpsilon,3,2327.15,7.752829239765303,101,0.202,1994,7.598399329323964,0.7623,0.7626490331630097,0.0095,74.2,0.7420452271362817,0.183,True
ITEM_0200,11,11,3,0.2727272727272727,8,33440.96,11146.986666666666,3,3.9,3,1,3,Sports,6,BrandEpsilon,3,4180.12,8.338334432212331,169,0.338,395,5.981414211254481,0.7772,0.7775773970544034,-0.1346,55.53,0.5552331398839304,0.225,True
ITEM_0311,10,10,6,0.6,20,89884.6,14980.766666666668,6,1.5,4,2,3,Sports,6,BrandEpsilon,3,4494.23,8.41077211356109,176,0.352,928,6.834108738813838,0.3456,0.34515579601242363,0.0175,99.13,0.9914948969381628,0.243,True
ITEM_0247,9,9,3,0.3333333333333333,12,14364.0,4788.0,3,3.9,2,6,1,Toys,7,BrandEpsilon,3,1197.0,7.088408778675395,262,0.524,1452,7.2813856635702825,0.0377,0.03666967237751728,-0.6579,15.07,0.1503902341404843,0.216,True
ITEM_0067,7,7,3,0.42857142857142855,3,3446.6099999999997,1148.87,3,3.3,6,1,0,Toys,7,BrandEpsilon,3,1148.87,7.04740417148914,153,0.306,240,5.484796933490655,0.8246,0.8250676284941388,-0.0338,28.24,0.28216930158094855,0.256,True
ITEM_0005,8,7,3,0.375,9,33146.46,11048.82,3,2.6,4,1,1,Toys,7,BrandEpsilon,3,3682.94,8.211738110597617,50,0.1,151,5.0238805208462765,0.8468,0.8473098887886985,-0.5103,76.47,0.7647588553131879,0.139,True
ITEM_0174,9,9,5,0.5555555555555556,15,58850.850000000006,11770.170000000002,5,4.7,5,0,2,Toys,7,BrandEpsilon,3,3923.39,8.27496620412576,485,0.97,1021,6.92951677076365,0.508,0.5078649433924457,0.3645,68.97,0.6897138282969781,0.098,True
ITEM_0302,9,9,2,0.2222222222222222,3,8189.039999999999,4094.5199999999995,2,3.3,6,2,1,Toys,7,BrandEpsilon,3,2729.68,7.912305941411758,366,0.732,1400,7.244941546337007,0.9873,0.9880773469592224,-0.4967,36.97,0.3695217130278167,0.203,True
ITEM_0499,9,9,2,0.2222222222222222,7,16374.05,8187.025,2,4.3,3,2,2,Beauty,0,BrandEta,4,2339.15,7.757970308861368,483,0.966,1050,6.957497370876951,0.1741,0.17332932571886586,-0.6689,43.92,0.43906343806283776,0.031,True
ITEM_0041,9,9,2,0.2222222222222222,5,17618.15,8809.075,2,4.4,6,1,0,Beauty,0,BrandEta,4,3523.63,8.1675307451982,138,0.276,1215,7.103322062526113,0.6527,0.6528403967538322,0.498,0.04,0.0,0.054,True
ITEM_0140,11,11,5,0.45454545454545453,19,12277.61,2455.522,5,3.4,5,2,3,Beauty,0,BrandEta,4,646.19,6.472639914450622,304,0.608,1977,7.589841512182657,0.9145,0.9151387636509368,-0.2296,50.19,0.501801080648389,0.058,True
ITEM_0086,14,13,1,0.07142857142857142,1,1100.29,1100.29,1,2.9,6,4,2,Beauty,0,BrandEta,4,1100.29,7.004237498951702,125,0.25,1277,7.15305163493748,0.0727,0.07173629896803928,-0.096,0.66,0.0062037222333400045,0.16,True
ITEM_0348,9,9,3,0.3333333333333333,14,19585.3,6528.433333333333,3,1.6,4,2,1,Beauty,0,BrandEta,4,1398.95,7.244191800679865,481,0.962,662,6.4967749901858625,0.0093,0.008215609658350866,-0.8237,72.79,0.7279367620572343,0.137,True
ITEM_0260,7,7,4,0.5714285714285714,15,69985.5,17496.375,4,4.7,2,3,0,Beauty,0,BrandEta,4,4665.7,8.44820746276092,324,0.648,858,6.755768921984256,0.5548,0.5547540326620579,0.0516,15.38,0.15349209525715432,0.265,True
ITEM_0373,11,11,1,0.09090909090909091,5,18551.5,18551.5,1,3.0,5,3,2,Beauty,0,BrandEta,4,3710.3,8.219137498536895,126,0.252,1635,7.400009517162692,0.9368,0.9374812143071837,-0.133,59.52,0.5951570942565539,0.252,True
ITEM_0192,18,17,4,0.2222222222222222,15,20940.75,5235.1875,4,1.6,7,6,4,Books,1,BrandEta,4,1396.05,7.242118149597153,231,0.462,1961,7.581719640125308,0.473,0.47279831680192363,-0.0308,15.93,0.15899539723834302,0.16,True
ITEM_0212,10,10,2,0.2,5,19603.25,9801.625,2,1.8,5,3,0,Books,1,BrandEta,4,3920.65,8.27426776259057,308,0.616,198,5.293304824724492,0.5905,0.5905219917843904,0.2967,19.78,0.19751851110666402,0.132,True
ITEM_0190,13,12,3,0.23076923076923078,10,22453.8,7484.599999999999,3,3.6,5,5,2,Books,1,BrandEta,4,2245.38,7.717075310657956,10,0.02,1910,7.555381944240273,0.6926,0.6928163510670273,-0.2137,65.09,0.6508905343205923,0.092,True
ITEM_0365,9,9,3,0.3333333333333333,11,21215.370000000003,7071.790000000001,3,4.4,2,3,1,Books,1,BrandEta,4,1928.67,7.565104282823464,440,0.88,1621,7.3914152346753585,0.2376,0.23695020539024148,-0.8513,87.14,0.8715229137482489,0.283,True
ITEM_0158,15,15,0,0.0,0,0.0,0.0,0,1.2,9,5,0,Books,1,BrandEta,4,2943.01,7.987527876582129,127,0.254,196,5.2832037287379885,0.8512,0.8517182647029355,0.3936,97.55,0.975685411246748,0.018,True
ITEM_0482,9,9,3,0.3333333333333333,11,378.95,126.31666666666666,3,1.7,2,2,1,Books,1,BrandEta,4,34.45,3.5681232529781366,194,0.388,1853,7.5251007461258,0.7791,0.7794810139264603,0.1683,96.86,0.9687812687612567,0.296,True
ITEM_0072,8,8,5,0.625,11,51852.79000000001,10370.558,5,4.1,4,0,3,Books,1,BrandEta,4,4713.89,8.458480864996899,343,0.686,700,6.55250788703459,0.3472,0.3467588417994189,0.6249,77.58,0.7758655193115869,0.241,True
ITEM_0215,14,14,4,0.2857142857142857,10,47858.4,11964.6,4,3.0,4,7,2,Books,1,BrandEta,4,4785.84,8.473625764977642,392,0.784,1927,7.564238475170491,0.931,0.9316701733293258,-0.6965,7.66,0.07624574744846908,0.184,True
ITEM_0213,9,9,3,0.3333333333333333,11,25050.409999999996,8350.136666666665,3,3.8,4,2,2,Clothing,2,BrandEta,4,2277.31,7.731189219032961,303,0.606,769,6.646390514847729,0.8747,0.875262999699429,0.3099,34.83,0.3481088653191915,0.084,True
ITEM_0004,12,12,3,0.25,8,8957.68,2985.8933333333334,3,3.7,7,2,2,Clothing,2,BrandEta,4,1119.71,7.0217176920127296,483,0.966,1191,7.083387847625295,0.9574,0.9581204288147481,0.0136,96.88,0.9689813888332999,0.239,True
ITEM_0457,13,13,3,0.23076923076923078,9,34465.229999999996,11488.409999999998,3,2.8,8,4,0,Clothing,2,BrandEta,4,3829.47,8.250742790050472,248,0.496,1954,7.578145472419466,0.4915,0.4913335337140567,0.8124,30.76,0.30738443065839505,0.007,True
ITEM_0469,9,9,2,0.2222222222222222,8,28262.88,14131.44,2,4.5,2,2,2,Clothing,2,BrandEta,4,3532.86,8.17014603692799,46,0.092,503,6.222576268071369,0.6954,0.6956216811942691,0.3624,74.46,0.7446467880728436,0.061,True
ITEM_0163,14,14,3,0.21428571428571427,10,11483.4,3827.7999999999997,3,3.0,6,6,2,Clothing,2,BrandEta,4,1148.34,7.046943143562689,416,0.832,437,6.082218910376446,0.2002,0.19947901011922653,0.1653,89.57,0.8958375025015007,0.146,True
ITEM_0183,8,8,0,0.0,0,0.0,0.0,0,5.0,5,3,0,Clothing,2,BrandEta,4,4919.92,8.501250783875472,75,0.15,456,6.124683390894205,0.9943,0.995090672277327,-0.1073,68.56,0.685611366820092,0.272,True
ITEM_0406,8,8,4,0.5,13,11081.720000000001,2770.4300000000003,4,2.9,1,3,2,Clothing,2,BrandEta,4,852.44,6.74927524099365,7,0.014,847,6.742880635791903,0.1052,0.10429816651638113,0.637,35.44,0.3542125275165099,0.258,True
ITEM_0480,7,7,1,0.14285714285714285,4,15313.52,15313.52,1,1.1,5,2,0,Clothing,2,BrandEta,4,3828.38,8.250458189175166,231,0.462,640,6.46302945692067,0.2228,0.22212203186053503,0.3353,47.87,0.47858715229137483,0.054,True
ITEM_0425,14,13,2,0.14285714285714285,4,9895.68,4947.84,2,3.1,8,4,2,Clothing,2,BrandEta,4,2473.92,7.81396335124806,37,0.074,1394,7.240649694255466,0.7952,0.7956116621581004,-0.2886,33.11,0.3308985391234741,0.271,True
ITEM_0415,15,14,2,0.13333333333333333,7,6996.15,3498.075,2,3.8,7,2,3,Electronics,3,BrandEta,4,999.45,6.908205177762502,141,0.282,158,5.0689042022202315,0.8022,0.8026249874762048,-0.989,15.22,0.1518911346808085,0.077,True
ITEM_0057,12,11,1,0.08333333333333333,3,2579.01,2579.01,1,3.6,6,3,2,Electronics,3,BrandEta,4,859.67,6.75771115569767,262,0.524,1578,7.364547014255642,0.8855,0.8860835587616471,-0.671,25.56,0.2553532119271563,0.035,True
ITEM_0198,7,7,0,0.0,0,0.0,0.0,0,3.4,3,3,1,Electronics,3,BrandEta,4,257.64,5.555437133417177,380,0.76,206,5.332718793265369,0.1346,0.1337541328524196,0.3559,15.69,0.1565939563738243,0.095,True
ITEM_0155,12,12,1,0.08333333333333333,2,1218.58,1218.58,1,4.4,5,4,0,Grocery,4,BrandEta,4,609.29,6.41393425403197,211,0.422,1751,7.468513271496337,0.0614,0.06041478809738504,0.7174,6.25,0.062137282369421655,0.171,True
ITEM_0290,8,8,3,0.375,10,13867.4,4622.466666666666,3,3.7,4,2,2,Grocery,4,BrandEta,4,1386.74,7.235431803635462,286,0.572,1930,7.565793282428515,0.9484,0.9491032962628996,0.8198,72.13,0.7213327996798078,0.127,True
ITEM_0069,14,13,2,0.14285714285714285,5,7901.849999999999,3950.9249999999997,2,3.1,10,1,0,Grocery,4,BrandEta,4,1580.37,7.3660468389244445,248,0.496,401,5.996452088619021,0.8394,0.8398958020238454,-0.6128,87.7,0.8771262757654592,0.079,True
ITEM_0082,12,12,0,0.0,0,0.0,0.0,0,3.6,6,2,2,Grocery,4,BrandEta,4,1317.13,7.183969344492796,26,0.052,895,6.79794041297493,0.1269,0.12603947500250479,-0.8002,44.52,0.4450670402241345,0.121,True
ITEM_0121,11,11,2,0.18181818181818182,3,11438.94,5719.47,2,3.5,4,2,3,Grocery,4,BrandEta,4,3812.98,8.246428542308125,25,0.05,955,6.862757913051401,0.715,0.7152589920849615,0.6996,12.91,0.1287772663598159,0.253,True
ITEM_0333,11,11,4,0.36363636363636365,10,39371.5,9842.875,4,3.4,6,3,1,Grocery,4,BrandEta,4,3937.15,8.278466348874868,468,0.936,287,5.662960480135946,0.7266,0.7268810740406774,0.8964,74.74,0.7474484690814488,0.049,True
ITEM_0103,14,14,1,0.07142857142857142,1,3409.46,3409.46,1,1.8,4,4,3,Grocery,4,BrandEta,4,3409.46,8.134602458540435,435,0.87,99,4.605170185988092,0.9015,0.9021140166316001,-0.9654,18.52,0.18491094656794077,0.229,True
ITEM_0133,13,13,4,0.3076923076923077,5,21948.899999999998,5487.224999999999,4,1.9,5,4,1,Grocery,4,BrandEta,4,4389.78,8.387262166824195,51,0.102,1372,7.224753405767971,0.3092,0.3086865043582807,-0.0256,70.02,0.7002201320792475,0.093,True
ITEM_0470,12,12,2,0.16666666666666666,5,1628.8,814.4,2,1.7,4,3,1,Grocery,4,BrandEta,4,325.76,5.789225956473668,279,0.558,1144,7.0431599159883405,0.7625,0.762849413886384,-0.8634,87.04,0.8705223133880329,0.009,True
ITEM_0105,9,9,2,0.2222222222222222,6,8025.120000000001,4012.5600000000004,2,2.9,6,0,2,Grocery,4,BrandEta,4,1337.52,7.19931980494814,104,0.208,1248,7.130098510125578,0.8283,0.8287746718765655,0.8172,2.67,0.02631578947368421,0.161,True
ITEM_0202,6,6,4,0.6666666666666666,14,64837.92,16209.48,4,4.6,1,0,3,Grocery,4,BrandEta,4,4631.28,8.440804466475948,168,0.336,1801,7.496652438168283,0.3572,0.3567778779681395,-0.7224,50.89,0.5088052831699019,0.097,True
ITEM_0428,6,6,1,0.16666666666666666,5,163.45,163.45,1,3.1,2,3,0,Grocery,4,BrandEta,4,32.69,3.5172010574184616,415,0.83,1265,7.143617602704121,0.6687,0.6688708546237851,-0.1004,27.44,0.27416449869921955,0.263,True
ITEM_0209,16,16,3,0.1875,8,15180.72,5060.24,3,3.7,7,3,3,Home & Kitchen,5,BrandEta,4,1897.59,7.548866784394956,146,0.292,1624,7.393263094763838,0.0061,0.0050095180843602845,0.6365,68.94,0.6894136481889133,0.112,True
ITEM_0083,6,6,1,0.16666666666666666,5,14622.1,14622.1,1,4.2,4,2,0,Home & Kitchen,5,BrandEta,4,2924.42,7.981193339101526,386,0.772,1154,7.051855622955894,0.1057,0.10479911832481716,0.1293,90.0,0.9001400840504302,0.262,True
ITEM_0079,11,11,3,0.2727272727272727,10,13278.099999999999,4426.033333333333,3,1.6,4,2,2,Home & Kitchen,5,BrandEta,4,1327.81,7.192039083857764,316,0.632,668,6.505784060128229,0.889,0.8895902214206993,0.031,42.92,0.42905743446067646,0.024,True
ITEM_0139,10,10,7,0.7,28,107228.23999999999,15318.319999999998,7,4.9,4,4,2,Home & Kitchen,5,BrandEta,4,3829.58,8.250771506740746,498,0.996,1721,7.451241684987676,0.4587,0.45847109508065326,-0.853,88.66,0.886732039223534,0.209,True
ITEM_0303,4,4,3,0.75,11,45902.67,15300.89,3,3.0,2,0,0,Home & Kitchen,5,BrandEta,4,4172.97,8.336622900261053,119,0.238,608,6.411818267709897,0.5224,0.5222923554754033,0.6483,56.73,0.5672403442065239,0.212,True
ITEM_0282,12,11,3,0.25,10,10217.6,3405.866666666667,3,3.8,4,3,0,Home & Kitchen,5,BrandEta,4,1021.76,6.930260134322206,435,0.87,1043,6.950814768442584,0.5861,0.5861136158701533,-0.0234,9.59,0.09555733440064039,0.101,True
ITEM_0419,10,10,3,0.3,7,29740.13,9913.376666666667,2,2.8,3,5,1,Home & Kitchen,5,BrandEta,4,4248.59,8.354577786676641,408,0.816,1984,7.59337419312129,0.88,0.8805730888688509,-0.4785,26.59,0.26565939563738244,0.014,True
ITEM_0299,12,11,7,0.5833333333333334,24,9138.48,1305.4971428571428,7,4.1,6,5,0,Home & Kitchen,5,BrandEta,4,380.77,5.944818333034211,125,0.25,847,6.742880635791903,0.6816,0.6817954112814347,0.5428,86.18,0.8619171502901741,0.276,True
ITEM_0199,17,15,3,0.17647058823529413,6,29972.519999999997,9990.839999999998,3,2.3,8,3,1,Home & Kitchen,5,BrandEta,4,4995.42,8.516476934965818,295,0.59,986,6.894670039433482,0.8679,0.868450055104699,-0.0465,34.42,0.3440064038423054,0.064,True
ITEM_0376,6,6,1,0.16666666666666666,1,354.45,354.45,1,2.6,3,1,1,Home & Kitchen,5,BrandEta,4,354.45,5.873384592375492,377,0.754,336,5.820082930352362,0.4683,0.468089369802625,0.6384,18.9,0.18871322793676207,0.128,True
ITEM_0197,10,10,2,0.2,5,13766.599999999999,6883.299999999999,2,3.9,3,4,2,Sports,6,BrandEta,4,2753.32,7.920925867164526,498,0.996,1164,7.060476365999801,0.7703,0.7706642620979862,-0.839,1.44,0.014008405043025815,0.267,True
ITEM_0492,12,12,4,0.3333333333333333,11,12108.689999999999,3027.1724999999997,4,2.0,6,1,2,Sports,6,BrandEta,4,1100.79,7.004691408940068,137,0.274,656,6.487684018484611,0.9724,0.9731489830678289,0.5565,22.47,0.2244346607964779,0.247,True
ITEM_0096,5,5,4,0.8,17,32483.769999999997,8120.942499999999,4,3.0,3,2,0,Sports,6,BrandEta,4,1910.81,7.5558057162886465,283,0.566,1377,7.228388451573604,0.796,0.7964131850515981,0.6214,35.11,0.35091054632779667,0.186,True
ITEM_0170,12,12,2,0.16666666666666666,6,3994.62,1997.31,2,2.3,6,2,3,Sports,6,BrandEta,4,665.77,6.502445158862714,451,0.902,1970,7.58629630715272,0.6362,0.6363089870754434,0.174,8.63,0.08595157094256556,0.176,True
ITEM_0398,10,10,6,0.6,14,40620.16,6770.026666666668,6,2.4,6,1,0,Sports,6,BrandEta,4,2901.44,7.973307041523756,156,0.312,1331,7.194436851100335,0.0482,0.04718966035467388,-0.9743,18.01,0.17980788473083853,0.225,True
ITEM_0186,9,9,3,0.3333333333333333,8,13595.84,4531.946666666667,3,2.1,2,4,2,Sports,6,BrandEta,4,1699.48,7.438665843131394,469,0.938,667,6.504288173536645,0.4243,0.4240056106602545,0.1996,1.33,0.012907744646788073,0.102,True
ITEM_0371,18,18,5,0.2777777777777778,16,43104.479999999996,8620.895999999999,5,2.8,6,6,3,Sports,6,BrandEta,4,2694.03,7.8991646150065575,296,0.592,1232,7.117205503164344,0.3559,0.3554754032662058,0.2718,29.79,0.29767860716429856,0.246,True
ITEM_0326,11,10,1,0.09090909090909091,2,7366.8,7366.8,1,1.9,2,4,3,Toys,7,BrandEta,4,3683.4,8.21186296911408,25,0.05,786,6.668228248417403,0.1705,0.16972247269812646,-0.4219,76.57,0.765759455673404,0.06,True
ITEM_0076,10,10,3,0.3,11,21788.690000000002,7262.896666666667,3,2.3,4,3,2,Toys,7,BrandEta,4,1980.79,7.591755755694216,54,0.108,801,6.687108607866515,0.9578,0.9585211902614968,0.9637,95.67,0.9568741244746848,0.074,True
ITEM_0472,11,11,1,0.09090909090909091,2,5429.6,5429.6,1,3.6,7,2,2,Toys,7,BrandEta,4,2714.8,7.906841848264694,286,0.572,762,6.637258031284457,0.8982,0.8988077346959222,-0.8796,82.52,0.8252951771062637,0.047,True
ITEM_0307,12,12,2,0.16666666666666666,8,12355.52,6177.76,2,3.5,7,2,1,Toys,7,BrandEta,4,1544.44,7.343063938430986,182,0.364,902,6.805722553416985,0.8125,0.812944594729987,0.7697,86.38,0.8639183510106063,0.215,True
ITEM_0420,11,11,5,0.45454545454545453,12,4424.4,884.8799999999999,5,2.0,5,2,4,Beauty,0,BrandGamma,5,368.7,5.912691865942586,361,0.722,1141,7.040536390215956,0.2234,0.22272317403065825,0.18,74.49,0.7449469681809084,0.268,True
ITEM_0025,9,9,2,0.2222222222222222,6,28711.92,14355.96,2,2.8,5,2,2,Beauty,0,BrandGamma,5,4785.32,8.473517127913075,9,0.018,1443,7.275172319452771,0.9711,0.9718465083658951,0.0092,35.35,0.35331198719231544,0.164,True
ITEM_0229,4,4,5,1.25,15,11868.3,2373.66,5,3.2,2,0,1,Beauty,0,BrandGamma,5,791.22,6.6748391310191,84,0.168,0,0.0,0.6969,0.6971245366195772,-0.0198,6.21,0.0617370422253352,0.298,True
ITEM_0015,7,7,5,0.7142857142857143,16,52008.31999999999,10401.663999999999,5,1.8,4,2,1,Beauty,0,BrandGamma,5,3250.52,8.086877858297516,423,0.846,1383,7.232733136177615,0.1649,0.16411181244364292,0.822,75.42,0.7542525515309185,0.172,True
ITEM_0328,9,9,0,0.0,0,0.0,0.0,0,4.2,4,3,1,Beauty,0,BrandGamma,5,4653.49,8.445587624095756,14,0.028,611,6.416732282512326,0.1402,0.1393647931069031,-0.184,6.72,0.06684010406243746,0.09,True
ITEM_0397,7,7,1,0.14285714285714285,3,6455.58,6455.58,1,2.8,3,2,0,Beauty,0,BrandGamma,5,2151.86,7.67455246970436,97,0.194,273,5.6131281063880705,0.7748,0.7751728283739105,0.6884,26.12,0.26095657394436667,0.02,True
ITEM_0445,10,10,3,0.3,9,40111.02,13370.339999999998,3,2.1,5,3,2,Beauty,0,BrandGamma,5,4456.78,8.402406163244015,97,0.194,369,5.91350300563827,0.5743,0.574291153191063,-0.2012,52.7,0.5269161496898139,0.224,True
ITEM_0385,9,9,1,0.1111111111111111,5,10072.95,10072.95,1,3.7,5,2,1,Books,1,BrandGamma,5,2014.59,7.60866723549229,440,0.88,1465,7.290292882446597,0.8739,0.8744614768059313,-0.8841,68.2,0.682009205523314,0.285,True
ITEM_0149,7,7,2,0.2857142857142857,4,4038.2,2019.1,2,3.9,4,2,0,Books,1,BrandGamma,5,1009.55,6.918250016074778,224,0.448,1900,7.550135342488429,0.1784,0.1776375112714157,-0.1719,98.75,0.9876926155693415,0.002,True
ITEM_0241,7,7,4,0.5714285714285714,15,31479.15,7869.7875,4,3.6,3,3,1,Books,1,BrandGamma,5,2098.61,7.649506892178767,372,0.744,134,4.90527477843843,0.2055,0.20478909928864844,-0.0707,63.39,0.6338803281969182,0.039,True
ITEM_0474,7,7,6,0.8571428571428571,14,14531.02,2421.8366666666666,6,2.6,4,1,2,Books,1,BrandGamma,5,1037.93,6.945946616356069,165,0.33,1942,7.57198844937744,0.6005,0.6005410279531109,0.8416,82.9,0.8290974584750851,0.156,True
ITEM_0438,9,8,2,0.2222222222222222,8,33932.72,16966.36,2,1.2,5,0,1,Books,1,BrandGamma,5,4241.59,8.352929210790265,201,0.402,1821,7.507690077819904,0.7895,0.7899008115419297,0.795,15.96,0.15929557734640787,0.244,True
ITEM_0232,11,11,2,0.18181818181818182,6,5598.06,2799.03,2,2.3,3,6,1,Clothing,2,BrandGamma,5,933.01,6.839487144809643,29,0.058,120,4.795790545596741,0.871,0.8715559563170023,-0.8119,17.06,0.17030218130878527,0.027,True
ITEM_0037,4,4,1,0.25,1,4147.05,4147.05,1,3.4,2,1,0,Clothing,2,BrandGamma,5,4147.05,8.330393623278697,426,0.852,1661,7.415776975415394,0.9809,0.9816651638112414,-0.5837,2.09,0.020512307384430658,0.248,True
ITEM_0446,8,8,2,0.25,8,24516.72,12258.36,2,1.6,5,2,0,Clothing,2,BrandGamma,5,3064.59,8.027995325767046,279,0.558,1289,7.162397497355718,0.377,0.3766155695822062,0.8969,39.01,0.38993396037622574,0.007,True
ITEM_0226,12,11,5,0.4166666666666667,15,43835.700000000004,8767.140000000001,5,2.0,8,2,1,Clothing,2,BrandGamma,5,2922.38,7.980495760082676,77,0.154,111,4.718498871295094,0.6183,0.6183749123334336,0.269,16.26,0.16229737842705627,0.272,True
ITEM_0350,4,4,3,0.75,11,22010.89,7336.963333333333,3,1.4,2,1,0,Clothing,2,BrandGamma,5,2000.99,7.601896964857696,151,0.302,121,4.804021044733257,0.8099,0.8103396453261196,0.295,26.73,0.267060236141685,0.157,True
ITEM_0066,10,10,2,0.2,6,23282.04,11641.02,2,1.4,2,4,2,Clothing,2,BrandGamma,5,3880.34,8.26393573381874,352,0.704,1487,7.305188215393037,0.761,0.7613465584610761,0.4323,58.4,0.5839503702221333,0.065,True
ITEM_0028,6,6,4,0.6666666666666666,11,5368.0,1342.0,4,1.0,3,2,1,Electronics,3,BrandGamma,5,488.0,6.192362489474872,458,0.916,1650,7.409136443920128,0.4457,0.4454463480613165,-0.6028,68.21,0.6821092655593355,0.168,True
ITEM_0327,13,13,4,0.3076923076923077,9,14975.369999999999,3743.8424999999997,4,1.4,4,5,3,Electronics,3,BrandGamma,5,1663.93,7.417538359488711,309,0.618,655,6.486160788944089,0.7151,0.7153591824466486,-0.9531,32.02,0.3199919951971183,0.22,True
ITEM_0493,8,8,2,0.25,10,21815.6,10907.8,2,4.3,1,2,4,Electronics,3,BrandGamma,5,2181.56,7.68825377874481,430,0.86,1464,7.289610521451167,0.6199,0.6199779581204289,0.3245,89.86,0.8987392435461277,0.165,True
ITEM_0143,12,12,1,0.08333333333333333,5,6643.45,6643.45,1,1.1,4,2,3,Electronics,3,BrandGamma,5,1328.69,7.192701111341036,422,0.844,1864,7.5310163320779155,0.002,0.0009017132551848512,-0.6154,79.33,0.7933760256153691,0.161,True
ITEM_0150,7,6,1,0.14285714285714285,4,6246.84,6246.84,1,4.2,4,1,2,Grocery,4,BrandGamma,5,1561.71,7.354176772579685,69,0.138,1708,7.443663683115591,0.5796,0.5796012423604849,-0.9486,86.88,0.8689213528116869,0.231,True
ITEM_0293,15,15,6,0.4,17,54174.579999999994,9029.096666666666,6,3.8,5,6,0,Grocery,4,BrandGamma,5,3186.74,8.067067480749868,191,0.382,1628,7.395721608602045,0.5982,0.5982366496343051,0.0904,47.07,0.47058234940964583,0.259,True
ITEM_0278,14,14,2,0.14285714285714285,5,13839.0,6919.5,2,2.5,4,2,3,Grocery,4,BrandGamma,5,2767.8,7.926169292321134,30,0.06,1102,7.005789019253503,0.1456,0.14477507263801223,0.4765,15.62,0.155893536121673,0.072,True
