user_id,item_id,ui_total_interactions,ui_views,ui_clicks,ui_carts,ui_purchases_events,ui_interaction_score,ui_interaction_score_norm,ui_has_purchased
USER_0150,ITEM_0125,1,1,0,0,0,1,0.0,0
USER_0097,ITEM_0309,1,0,1,0,0,2,0.1111111111111111,0
USER_0186,ITEM_0462,1,0,0,1,0,3,0.2222222222222222,0
USER_0125,ITEM_0373,1,1,0,0,0,1,0.0,0
USER_0084,ITEM_0371,1,1,0,0,0,1,0.0,0
USER_0126,ITEM_0083,1,0,1,0,0,2,0.1111111111111111,0
USER_0113,ITEM_0417,1,0,0,0,1,5,0.4444444444444444,0
USER_0069,ITEM_0162,1,1,0,0,0,1,0.0,0
USER_0156,ITEM_0244,1,1,0,0,0,1,0.0,0
USER_0122,ITEM_0187,1,0,1,0,0,2,0.1111111111111111,0
USER_0089,ITEM_0425,1,0,0,1,0,3,0.2222222222222222,0
USER_0051,ITEM_0128,1,1,0,0,0,1,0.0,0
USER_0077,ITEM_0188,1,0,1,0,0,2,0.1111111111111111,0
USER_0101,ITEM_0358,1,1,0,0,0,1,0.0,0
USER_0180,ITEM_0459,1,1,0,0,0,1,0.0,0
USER_0006,ITEM_0173,1,1,0,0,0,1,0.0,0
USER_0166,ITEM_0192,2,1,1,0,0,3,0.2222222222222222,0
USER_0045,ITEM_0110,1,0,1,0,0,2,0.1111111111111111,0
USER_0168,ITEM_0089,1,0,1,0,0,2,0.1111111111111111,0
USER_0116,ITEM_0151,1,1,0,0,0,1,0.0,0
USER_0133,ITEM_0258,1,1,0,0,0,1,0.0,0
USER_0198,ITEM_0040,1,0,0,0,1,5,0.4444444444444444,0
USER_0124,ITEM_0170,1,1,0,0,0,1,0.0,0
USER_0023,ITEM_0149,1,0,0,0,1,5,0.4444444444444444,0
USER_0014,ITEM_0344,1,0,1,0,0,2,0.1111111111111111,0
USER_0162,ITEM_0453,1,0,1,0,0,2,0.1111111111111111,0
USER_0041,ITEM_0295,1,0,0,0,1,5,0.4444444444444444,0
USER_0170,ITEM_0495,1,0,1,0,0,2,0.1111111111111111,0
USER_0075,ITEM_0306,1,0,1,0,0,2,0.1111111111111111,0
USER_0005,ITEM_0074,1,0,0,1,0,3,0.2222222222222222,0
USER_0130,ITEM_0055,1,1,0,0,0,1,0.0,0
USER_0183,ITEM_0151,1,0,1,0,0,2,0.1111111111111111,0
USER_0134,ITEM_0163,1,1,0,0,0,1,0.0,0
USER_0108,ITEM_0211,1,0,1,0,0,2,0.1111111111111111,0
USER_0110,ITEM_0203,1,0,0,0,1,5,0.4444444444444444,1
USER_0163,ITEM_0315,1,1,0,0,0,1,0.0,0
USER_0142,ITEM_0286,1,1,0,0,0,1,0.0,0
USER_0102,ITEM_0219,1,1,0,0,0,1,0.0,0
USER_0167,ITEM_0239,1,0,0,1,0,3,0.2222222222222222,0
USER_0189,ITEM_0094,1,0,1,0,0,2,0.1111111111111111,0
USER_0181,ITEM_0177,1,0,0,1,0,3,0.2222222222222222,0
USER_0090,ITEM_0215,1,0,1,0,0,2,0.1111111111111111,0
USER_0111,ITEM_0096,1,1,0,0,0,1,0.0,0
USER_0172,ITEM_0328,1,0,1,0,0,2,0.1111111111111111,0
USER_0115,ITEM_0091,1,1,0,0,0,1,0.0,0
USER_0173,ITEM_0252,1,0,1,0,0,2,0.1111111111111111,0
USER_0163,ITEM_0073,1,1,0,0,0,1,0.0,0
USER_0030,ITEM_0475,1,1,0,0,0,1,0.0,0
USER_0172,ITEM_0032,1,0,0,1,0,3,0.2222222222222222,0
USER_0108,ITEM_0205,1,1,0,0,0,1,0.0,0
USER_0017,ITEM_0292,1,0,1,0,0,2,0.1111111111111111,0
USER_0058,ITEM_0328,1,0,0,0,1,5,0.4444444444444444,0
USER_0044,ITEM_0268,1,0,1,0,0,2,0.1111111111111111,0
USER_0058,ITEM_0165,1,0,1,0,0,2,0.1111111111111111,0
USER_0047,ITEM_0098,1,0,0,1,0,3,0.2222222222222222,0
USER_0013,ITEM_0378,1,1,0,0,0,1,0.0,0
USER_0178,ITEM_0234,1,0,0,0,1,5,0.4444444444444444,0
USER_0158,ITEM_0210,1,0,1,0,0,2,0.1111111111111111,0
USER_0087,ITEM_0007,1,1,0,0,0,1,0.0,0
USER_0115,ITEM_0117,1,1,0,0,0,1,0.0,0
USER_0143,ITEM_0077,1,1,0,0,0,1,0.0,0
USER_0080,ITEM_0204,1,0,1,0,0,2,0.1111111111111111,0
USER_0100,ITEM_0441,1,1,0,0,0,1,0.0,0
USER_0142,ITEM_0412,1,1,0,0,0,1,0.0,0
USER_0030,ITEM_0362,1,1,0,0,0,1,0.0,0
USER_0171,ITEM_0268,1,0,0,1,0,3,0.2222222222222222,0
USER_0054,ITEM_0142,1,0,0,0,1,5,0.4444444444444444,0
USER_0005,ITEM_0141,1,0,0,0,1,5,0.4444444444444444,0
USER_0156,ITEM_0215,1,0,1,0,0,2,0.1111111111111111,0
USER_0148,ITEM_0220,1,0,0,1,0,3,0.2222222222222222,0
USER_0118,ITEM_0358,1,0,0,0,1,5,0.4444444444444444,0
USER_0178,ITEM_0336,1,1,0,0,0,1,0.0,0
USER_0129,ITEM_0020,1,0,0,1,0,3,0.2222222222222222,0
USER_0013,ITEM_0005,1,0,0,1,0,3,0.2222222222222222,0
USER_0077,ITEM_0197,1,1,0,0,0,1,0.0,0
USER_0051,ITEM_0257,1,0,1,0,0,2,0.1111111111111111,0
USER_0159,ITEM_0497,1,1,0,0,0,1,0.0,0
USER_0130,ITEM_0086,1,1,0,0,0,1,0.0,0
USER_0002,ITEM_0242,1,0,1,0,0,2,0.1111111111111111,0
USER_0014,ITEM_0412,1,0,0,1,0,3,0.2222222222222222,0
USER_0186,ITEM_0215,1,1,0,0,0,1,0.0,0
USER_0046,ITEM_0286,1,0,0,1,0,3,0.2222222222222222,0
USER_0086,ITEM_0074,1,1,0,0,0,1,0.0,0
USER_0061,ITEM_0083,1,0,1,0,0,2,0.1111111111111111,0
USER_0040,ITEM_0213,1,1,0,0,0,1,0.0,0
USER_0165,ITEM_0227,1,1,0,0,0,1,0.0,0
USER_0128,ITEM_0048,1,1,0,0,0,1,0.0,0
USER_0146,ITEM_0478,1,0,1,0,0,2,0.1111111111111111,0
USER_0036,ITEM_0400,1,0,0,1,0,3,0.2222222222222222,0
USER_0177,ITEM_0312,1,0,1,0,0,2,0.1111111111111111,0
USER_0014,ITEM_0095,1,0,0,0,1,5,0.4444444444444444,0
USER_0058,ITEM_0469,1,0,0,1,0,3,0.2222222222222222,0
USER_0123,ITEM_0155,1,1,0,0,0,1,0.0,0
USER_0125,ITEM_0487,1,0,0,1,0,3,0.2222222222222222,0
USER_0169,ITEM_0449,1,0,0,1,0,3,0.2222222222222222,0
USER_0084,ITEM_0442,1,1,0,0,0,1,0.0,0
USER_0140,ITEM_0275,1,1,0,0,0,1,0.0,0
USER_0162,ITEM_0314,1,1,0,0,0,1,0.0,1
USER_0169,ITEM_0458,1,0,0,1,0,3,0.2222222222222222,0
USER_0050,ITEM_0139,1,1,0,0,0,1,0.0,0
USER_0075,ITEM_0083,1,1,0,0,0,1,0.0,0
USER_0148,ITEM_0206,1,0,1,0,0,2,0.1111111111111111,0
USER_0048,ITEM_0004,1,1,0,0,0,1,0.0,0
USER_0111,ITEM_0142,1,1,0,0,0,1,0.0,0
USER_0042,ITEM_0339,1,1,0,0,0,1,0.0,0
USER_0165,ITEM_0076,1,0,0,0,1,5,0.4444444444444444,0
USER_0103,ITEM_0199,1,0,0,0,1,5,0.4444444444444444,0
USER_0058,ITEM_0119,1,1,0,0,0,1,0.0,0
USER_0167,ITEM_0216,1,1,0,0,0,1,0.0,0
USER_0119,ITEM_0121,1,1,0,0,0,1,0.0,0
USER_0129,ITEM_0206,1,0,0,1,0,3,0.2222222222222222,0
USER_0066,ITEM_0383,1,0,0,0,1,5,0.4444444444444444,0
USER_0113,ITEM_0120,1,1,0,0,0,1,0.0,0
USER_0172,ITEM_0025,1,1,0,0,0,1,0.0,0
USER_0043,ITEM_0223,1,0,1,0,0,2,0.1111111111111111,0
USER_0054,ITEM_0416,1,0,0,0,1,5,0.4444444444444444,0
USER_0109,ITEM_0041,1,1,0,0,0,1,0.0,0
USER_0046,ITEM_0158,1,0,1,0,0,2,0.1111111111111111,0
USER_0147,ITEM_0081,1,1,0,0,0,1,0.0,0
USER_0071,ITEM_0233,1,0,0,1,0,3,0.2222222222222222,0
USER_0046,ITEM_0135,1,0,0,0,1,5,0.4444444444444444,0
USER_0003,ITEM_0453,1,1,0,0,0,1,0.0,0
USER_0157,ITEM_0063,1,0,0,0,1,5,0.4444444444444444,0
USER_0037,ITEM_0325,1,1,0,0,0,1,0.0,0
USER_0084,ITEM_0103,1,0,0,0,1,5,0.4444444444444444,0
USER_0186,ITEM_0357,1,1,0,0,0,1,0.0,0
USER_0183,ITEM_0133,1,0,0,0,1,5,0.4444444444444444,0
USER_0155,ITEM_0095,1,0,1,0,0,2,0.1111111111111111,0
USER_0056,ITEM_0337,1,1,0,0,0,1,0.0,0
USER_0104,ITEM_0418,1,0,0,0,1,5,0.4444444444444444,0
USER_0037,ITEM_0193,1,0,1,0,0,2,0.1111111111111111,0
USER_0126,ITEM_0209,1,0,0,0,1,5,0.4444444444444444,0
USER_0044,ITEM_0338,1,0,0,0,1,5,0.4444444444444444,0
USER_0189,ITEM_0467,1,0,1,0,0,2,0.1111111111111111,0
USER_0065,ITEM_0418,1,1,0,0,0,1,0.0,0
USER_0182,ITEM_0431,1,1,0,0,0,1,0.0,0
USER_0091,ITEM_0479,1,1,0,0,0,1,0.0,0
USER_0073,ITEM_0153,1,1,0,0,0,1,0.0,0
USER_0144,ITEM_0266,1,0,1,0,0,2,0.1111111111111111,0
USER_0014,ITEM_0311,1,1,0,0,0,1,0.0,0
USER_0067,ITEM_0439,1,0,1,0,0,2,0.1111111111111111,0
USER_0114,ITEM_0488,1,1,0,0,0,1,0.0,0
USER_0028,ITEM_0314,1,1,0,0,0,1,0.0,0
USER_0185,ITEM_0058,1,1,0,0,0,1,0.0,0
USER_0103,ITEM_0069,1,0,1,0,0,2,0.1111111111111111,0
USER_0154,ITEM_0305,1,0,1,0,0,2,0.1111111111111111,0
USER_0017,ITEM_0159,1,1,0,0,0,1,0.0,0
USER_0078,ITEM_0396,1,1,0,0,0,1,0.0,0
USER_0118,ITEM_0051,1,0,0,1,0,3,0.2222222222222222,0
USER_0077,ITEM_0059,1,1,0,0,0,1,0.0,0
USER_0114,ITEM_0384,1,0,0,0,1,5,0.4444444444444444,0
USER_0131,ITEM_0369,1,1,0,0,0,1,0.0,0
USER_0164,ITEM_0156,1,0,0,1,0,3,0.2222222222222222,0
USER_0060,ITEM_0103,1,0,0,0,1,5,0.4444444444444444,0
USER_0098,ITEM_0141,1,1,0,0,0,1,0.0,0
USER_0179,ITEM_0486,1,0,0,1,0,3,0.2222222222222222,0
USER_0116,ITEM_0328,1,1,0,0,0,1,0.0,0
USER_0054,ITEM_0221,1,1,0,0,0,1,0.0,0
USER_0068,ITEM_0045,1,0,0,1,0,3,0.2222222222222222,0
USER_0072,ITEM_0047,1,1,0,0,0,1,0.0,1
USER_0092,ITEM_0342,1,1,0,0,0,1,0.0,0
USER_0051,ITEM_0245,1,1,0,0,0,1,0.0,0
USER_0141,ITEM_0043,1,1,0,0,0,1,0.0,0
USER_0032,ITEM_0268,1,0,0,1,0,3,0.2222222222222222,0
USER_0004,ITEM_0455,1,0,0,0,1,5,0.4444444444444444,0
USER_0052,ITEM_0461,1,1,0,0,0,1,0.0,1
USER_0187,ITEM_0252,1,0,0,0,1,5,0.4444444444444444,0
USER_0114,ITEM_0152,1,0,1,0,0,2,0.1111111111111111,0
USER_0038,ITEM_0265,1,0,1,0,0,2,0.1111111111111111,0
USER_0047,ITEM_0274,1,0,1,0,0,2,0.1111111111111111,0
USER_0086,ITEM_0289,1,0,1,0,0,2,0.1111111111111111,0
USER_0142,ITEM_0322,1,1,0,0,0,1,0.0,0
USER_0072,ITEM_0295,2,1,0,1,0,4,0.3333333333333333,0
USER_0197,ITEM_0468,1,0,1,0,0,2,0.1111111111111111,0
USER_0029,ITEM_0468,1,0,1,0,0,2,0.1111111111111111,0
USER_0144,ITEM_0469,1,0,0,0,1,5,0.4444444444444444,0
USER_0110,ITEM_0272,1,0,0,1,0,3,0.2222222222222222,0
USER_0083,ITEM_0220,1,1,0,0,0,1,0.0,0
USER_0030,ITEM_0091,1,0,0,1,0,3,0.2222222222222222,0
USER_0082,ITEM_0405,1,0,1,0,0,2,0.1111111111111111,0
USER_0181,ITEM_0104,1,1,0,0,0,1,0.0,0
USER_0033,ITEM_0009,1,0,0,1,0,3,0.2222222222222222,0
USER_0100,ITEM_0142,1,0,1,0,0,2,0.1111111111111111,0
USER_0158,ITEM_0371,1,0,1,0,0,2,0.1111111111111111,0
USER_0063,ITEM_0070,1,1,0,0,0,1,0.0,0
USER_0182,ITEM_0206,1,1,0,0,0,1,0.0,0
USER_0164,ITEM_0321,1,0,0,0,1,5,0.4444444444444444,0
USER_0158,ITEM_0137,1,1,0,0,0,1,0.0,0
USER_0040,ITEM_0057,1,0,1,0,0,2,0.1111111111111111,0
USER_0135,ITEM_0433,1,0,0,1,0,3,0.2222222222222222,0
USER_0189,ITEM_0476,1,1,0,0,0,1,0.0,0
USER_0009,ITEM_0320,1,0,1,0,0,2,0.1111111111111111,0
USER_0003,ITEM_0325,1,1,0,0,0,1,0.0,0
USER_0169,ITEM_0187,1,1,0,0,0,1,0.0,0
USER_0108,ITEM_0252,1,0,0,1,0,3,0.2222222222222222,0
USER_0196,ITEM_0024,1,1,0,0,0,1,0.0,0
USER_0035,ITEM_0008,1,0,0,1,0,3,0.2222222222222222,0
USER_0167,ITEM_0320,1,1,0,0,0,1,0.0,0
USER_0071,ITEM_0043,1,0,0,1,0,3,0.2222222222222222,0
USER_0046,ITEM_0200,1,0,0,0,1,5,0.4444444444444444,0
USER_0158,ITEM_0385,1,1,0,0,0,1,0.0,0
USER_0063,ITEM_0329,1,0,0,0,1,5,0.4444444444444444,0
USER_0170,ITEM_0030,1,0,0,1,0,3,0.2222222222222222,0
USER_0042,ITEM_0458,1,0,1,0,0,2,0.1111111111111111,0
USER_0014,ITEM_0444,1,0,0,0,1,5,0.4444444444444444,0
USER_0037,ITEM_0454,1,0,1,0,0,2,0.1111111111111111,0
USER_0042,ITEM_0199,1,0,0,0,1,5,0.4444444444444444,0
USER_0088,ITEM_0462,1,1,0,0,0,1,0.0,0
USER_0048,ITEM_0498,1,1,0,0,0,1,0.0,0
USER_0123,ITEM_0236,1,1,0,0,0,1,0.0,0
USER_0177,ITEM_0314,1,1,0,0,0,1,0.0,0
USER_0137,ITEM_0260,1,0,1,0,0,2,0.1111111111111111,0
USER_0184,ITEM_0070,1,1,0,0,0,1,0.0,0
USER_0123,ITEM_0359,1,1,0,0,0,1,0.0,0
USER_0058,ITEM_0004,1,0,0,1,0,3,0.2222222222222222,0
USER_0085,ITEM_0439,1,0,0,1,0,3,0.2222222222222222,0
USER_0011,ITEM_0411,1,0,1,0,0,2,0.1111111111111111,0
USER_0165,ITEM_0052,1,1,0,0,0,1,0.0,0
USER_0174,ITEM_0249,1,0,0,0,1,5,0.4444444444444444,0
USER_0005,ITEM_0239,1,0,1,0,0,2,0.1111111111111111,0
USER_0023,ITEM_0351,1,1,0,0,0,1,0.0,0
USER_0007,ITEM_0470,1,0,0,1,0,3,0.2222222222222222,0
USER_0087,ITEM_0132,1,0,0,1,0,3,0.2222222222222222,0
USER_0036,ITEM_0196,1,0,0,1,0,3,0.2222222222222222,0
USER_0113,ITEM_0444,1,0,0,0,1,5,0.4444444444444444,0
USER_0117,ITEM_0263,1,0,1,0,0,2,0.1111111111111111,0
USER_0067,ITEM_0190,1,0,0,1,0,3,0.2222222222222222,0
USER_0041,ITEM_0141,1,0,0,1,0,3,0.2222222222222222,0
USER_0077,ITEM_0439,1,0,1,0,0,2,0.1111111111111111,0
USER_0040,ITEM_0405,1,1,0,0,0,1,0.0,0
USER_0161,ITEM_0348,1,0,1,0,0,2,0.1111111111111111,0
USER_0039,ITEM_0143,1,0,0,1,0,3,0.2222222222222222,0
USER_0111,ITEM_0419,1,0,0,1,0,3,0.2222222222222222,0
USER_0080,ITEM_0107,1,1,0,0,0,1,0.0,0
USER_0182,ITEM_0387,1,0,0,0,1,5,0.4444444444444444,0
USER_0004,ITEM_0490,1,1,0,0,0,1,0.0,0
USER_0172,ITEM_0464,1,1,0,0,0,1,0.0,0
USER_0035,ITEM_0340,1,1,0,0,0,1,0.0,0
USER_0027,ITEM_0391,1,1,0,0,0,1,0.0,1
USER_0188,ITEM_0498,1,0,1,0,0,2,0.1111111111111111,0
USER_0138,ITEM_0384,1,0,0,0,1,5,0.4444444444444444,0
USER_0041,ITEM_0252,1,0,1,0,0,2,0.1111111111111111,0
USER_0157,ITEM_0272,1,0,1,0,0,2,0.1111111111111111,0
USER_0057,ITEM_0344,1,1,0,0,0,1,0.0,0
USER_0190,ITEM_0374,1,0,0,1,0,3,0.2222222222222222,0
USER_0156,ITEM_0458,1,0,0,1,0,3,0.2222222222222222,0
USER_0109,ITEM_0047,1,0,1,0,0,2,0.1111111111111111,0
USER_0136,ITEM_0313,1,0,1,0,0,2,0.1111111111111111,0
USER_0101,ITEM_0285,1,1,0,0,0,1,0.0,0
USER_0089,ITEM_0330,1,0,1,0,0,2,0.1111111111111111,0
USER_0187,ITEM_0015,1,0,1,0,0,2,0.1111111111111111,0
USER_0022,ITEM_0408,1,0,1,0,0,2,0.1111111111111111,0
USER_0119,ITEM_0338,1,0,1,0,0,2,0.1111111111111111,0
USER_0166,ITEM_0004,1,1,0,0,0,1,0.0,0
USER_0009,ITEM_0031,1,0,1,0,0,2,0.1111111111111111,0
USER_0166,ITEM_0330,1,0,1,0,0,2,0.1111111111111111,0
USER_0121,ITEM_0170,1,0,1,0,0,2,0.1111111111111111,0
USER_0039,ITEM_0212,1,0,1,0,0,2,0.1111111111111111,0
USER_0180,ITEM_0006,2,1,1,0,0,3,0.2222222222222222,0
USER_0080,ITEM_0403,1,0,1,0,0,2,0.1111111111111111,0
USER_0162,ITEM_0353,1,0,0,1,0,3,0.2222222222222222,0
USER_0087,ITEM_0404,1,1,0,0,0,1,0.0,0
USER_0130,ITEM_0436,1,0,0,1,0,3,0.2222222222222222,0
USER_0192,ITEM_0261,1,0,1,0,0,2,0.1111111111111111,0
USER_0124,ITEM_0340,1,1,0,0,0,1,0.0,0
USER_0173,ITEM_0050,1,0,1,0,0,2,0.1111111111111111,0
USER_0200,ITEM_0418,1,0,0,0,1,5,0.4444444444444444,0
USER_0188,ITEM_0100,1,0,0,0,1,5,0.4444444444444444,0
USER_0119,ITEM_0067,1,1,0,0,0,1,0.0,0
USER_0038,ITEM_0275,2,0,0,1,1,8,0.7777777777777778,0
USER_0091,ITEM_0331,1,0,1,0,0,2,0.1111111111111111,0
USER_0004,ITEM_0394,1,1,0,0,0,1,0.0,0
USER_0129,ITEM_0270,1,1,0,0,0,1,0.0,0
USER_0017,ITEM_0165,1,1,0,0,0,1,0.0,0
USER_0176,ITEM_0386,2,1,1,0,0,3,0.2222222222222222,0
USER_0003,ITEM_0073,1,1,0,0,0,1,0.0,0
USER_0073,ITEM_0312,1,0,1,0,0,2,0.1111111111111111,0
USER_0142,ITEM_0048,1,0,0,0,1,5,0.4444444444444444,0
USER_0184,ITEM_0217,1,0,1,0,0,2,0.1111111111111111,0
USER_0037,ITEM_0007,1,1,0,0,0,1,0.0,0
USER_0061,ITEM_0245,2,1,1,0,0,3,0.2222222222222222,0
USER_0185,ITEM_0478,2,0,2,0,0,4,0.3333333333333333,0
USER_0052,ITEM_0395,1,0,0,1,0,3,0.2222222222222222,0
USER_0047,ITEM_0187,1,0,0,0,1,5,0.4444444444444444,0
USER_0031,ITEM_0267,1,0,0,0,1,5,0.4444444444444444,0
USER_0098,ITEM_0243,1,0,0,0,1,5,0.4444444444444444,0
USER_0006,ITEM_0343,1,1,0,0,0,1,0.0,0
USER_0051,ITEM_0268,1,0,1,0,0,2,0.1111111111111111,0
USER_0011,ITEM_0022,1,1,0,0,0,1,0.0,0
USER_0070,ITEM_0212,1,0,0,0,1,5,0.4444444444444444,0
USER_0059,ITEM_0377,1,1,0,0,0,1,0.0,0
USER_0190,ITEM_0421,1,0,1,0,0,2,0.1111111111111111,0
USER_0137,ITEM_0116,1,0,0,0,1,5,0.4444444444444444,0
USER_0076,ITEM_0091,1,0,0,0,1,5,0.4444444444444444,0
USER_0194,ITEM_0492,1,0,0,0,1,5,0.4444444444444444,0
USER_0070,ITEM_0431,1,1,0,0,0,1,0.0,0
USER_0159,ITEM_0441,1,1,0,0,0,1,0.0,0
USER_0113,ITEM_0376,1,0,1,0,0,2,0.1111111111111111,0
USER_0179,ITEM_0361,3,0,0,3,0,9,0.8888888888888888,0
USER_0173,ITEM_0337,1,0,0,1,0,3,0.2222222222222222,0
USER_0061,ITEM_0460,2,0,0,2,0,6,0.5555555555555556,0
USER_0009,ITEM_0104,1,1,0,0,0,1,0.0,0
USER_0056,ITEM_0419,1,0,0,0,1,5,0.4444444444444444,0
USER_0106,ITEM_0446,1,1,0,0,0,1,0.0,0
USER_0004,ITEM_0173,1,1,0,0,0,1,0.0,0
USER_0077,ITEM_0418,1,1,0,0,0,1,0.0,0
USER_0047,ITEM_0048,1,0,0,0,1,5,0.4444444444444444,0
USER_0125,ITEM_0064,1,1,0,0,0,1,0.0,0
USER_0071,ITEM_0206,1,0,0,1,0,3,0.2222222222222222,0
USER_0171,ITEM_0401,1,0,1,0,0,2,0.1111111111111111,0
USER_0090,ITEM_0195,1,0,1,0,0,2,0.1111111111111111,0
USER_0180,ITEM_0022,1,1,0,0,0,1,0.0,0
USER_0156,ITEM_0408,1,1,0,0,0,1,0.0,0
USER_0128,ITEM_0393,1,1,0,0,0,1,0.0,0
USER_0166,ITEM_0044,1,0,0,0,1,5,0.4444444444444444,0
USER_0051,ITEM_0141,1,0,1,0,0,2,0.1111111111111111,0
USER_0163,ITEM_0404,1,0,0,0,1,5,0.4444444444444444,0
USER_0194,ITEM_0213,1,0,1,0,0,2,0.1111111111111111,0
USER_0017,ITEM_0066,1,0,1,0,0,2,0.1111111111111111,0
USER_0193,ITEM_0449,1,1,0,0,0,1,0.0,0
USER_0105,ITEM_0226,1,0,0,0,1,5,0.4444444444444444,0
USER_0021,ITEM_0293,1,0,1,0,0,2,0.1111111111111111,0
USER_0053,ITEM_0283,1,1,0,0,0,1,0.0,0
USER_0003,ITEM_0163,1,0,1,0,0,2,0.1111111111111111,0
USER_0169,ITEM_0104,1,1,0,0,0,1,0.0,0
USER_0033,ITEM_0340,1,0,0,1,0,3,0.2222222222222222,0
USER_0129,ITEM_0164,1,1,0,0,0,1,0.0,0
USER_0044,ITEM_0460,1,1,0,0,0,1,0.0,0
USER_0021,ITEM_0272,1,1,0,0,0,1,0.0,0
USER_0149,ITEM_0332,1,0,0,0,1,5,0.4444444444444444,0
USER_0161,ITEM_0344,1,0,1,0,0,2,0.1111111111111111,0
USER_0173,ITEM_0485,1,0,1,0,0,2,0.1111111111111111,0
USER_0085,ITEM_0334,1,0,1,0,0,2,0.1111111111111111,0
USER_0068,ITEM_0298,1,1,0,0,0,1,0.0,0
USER_0109,ITEM_0456,1,1,0,0,0,1,0.0,0
USER_0015,ITEM_0460,1,0,1,0,0,2,0.1111111111111111,0
USER_0100,ITEM_0456,1,0,1,0,0,2,0.1111111111111111,0
USER_0086,ITEM_0240,1,0,1,0,0,2,0.1111111111111111,0
USER_0032,ITEM_0341,1,1,0,0,0,1,0.0,0
USER_0099,ITEM_0043,1,0,1,0,0,2,0.1111111111111111,0
USER_0142,ITEM_0196,1,1,0,0,0,1,0.0,0
USER_0061,ITEM_0253,1,1,0,0,0,1,0.0,0
USER_0142,ITEM_0283,1,1,0,0,0,1,0.0,0
USER_0011,ITEM_0484,1,0,1,0,0,2,0.1111111111111111,0
USER_0069,ITEM_0121,1,0,0,0,1,5,0.4444444444444444,0
USER_0067,ITEM_0032,1,0,1,0,0,2,0.1111111111111111,0
USER_0073,ITEM_0250,1,0,0,1,0,3,0.2222222222222222,0
USER_0057,ITEM_0337,1,0,0,1,0,3,0.2222222222222222,0
USER_0196,ITEM_0489,1,0,0,1,0,3,0.2222222222222222,0
USER_0107,ITEM_0037,1,1,0,0,0,1,0.0,0
USER_0064,ITEM_0366,1,1,0,0,0,1,0.0,0
USER_0090,ITEM_0181,1,0,0,0,1,5,0.4444444444444444,0
USER_0114,ITEM_0109,1,0,0,1,0,3,0.2222222222222222,0
USER_0114,ITEM_0321,1,1,0,0,0,1,0.0,0
USER_0011,ITEM_0450,1,0,0,1,0,3,0.2222222222222222,0
USER_0084,ITEM_0285,1,0,1,0,0,2,0.1111111111111111,0
USER_0128,ITEM_0447,1,0,0,1,0,3,0.2222222222222222,0
USER_0147,ITEM_0449,1,0,0,0,1,5,0.4444444444444444,0
USER_0105,ITEM_0399,1,1,0,0,0,1,0.0,0
USER_0043,ITEM_0233,1,0,1,0,0,2,0.1111111111111111,0
USER_0074,ITEM_0027,1,0,0,1,0,3,0.2222222222222222,0
USER_0175,ITEM_0421,1,1,0,0,0,1,0.0,0
USER_0021,ITEM_0129,1,1,0,0,0,1,0.0,0
USER_0011,ITEM_0079,1,0,0,0,1,5,0.4444444444444444,0
USER_0080,ITEM_0085,1,0,1,0,0,2,0.1111111111111111,0
USER_0141,ITEM_0210,1,0,1,0,0,2,0.1111111111111111,0
USER_0085,ITEM_0286,1,0,1,0,0,2,0.1111111111111111,0
USER_0082,ITEM_0243,1,0,0,0,1,5,0.4444444444444444,0
USER_0014,ITEM_0313,1,0,0,1,0,3,0.2222222222222222,0
USER_0085,ITEM_0177,1,1,0,0,0,1,0.0,0
USER_0067,ITEM_0257,1,1,0,0,0,1,0.0,0
USER_0189,ITEM_0216,1,1,0,0,0,1,0.0,0
USER_0045,ITEM_0296,1,0,0,1,0,3,0.2222222222222222,0
USER_0026,ITEM_0353,1,0,1,0,0,2,0.1111111111111111,0
USER_0045,ITEM_0107,1,1,0,0,0,1,0.0,0
USER_0020,ITEM_0354,1,0,1,0,0,2,0.1111111111111111,0
USER_0084,ITEM_0499,1,0,0,0,1,5,0.4444444444444444,0
USER_0190,ITEM_0319,1,0,1,0,0,2,0.1111111111111111,0
USER_0023,ITEM_0114,1,0,1,0,0,2,0.1111111111111111,0
USER_0053,ITEM_0121,1,0,0,1,0,3,0.2222222222222222,0
USER_0121,ITEM_0101,1,1,0,0,0,1,0.0,0
USER_0200,ITEM_0302,1,1,0,0,0,1,0.0,0
USER_0072,ITEM_0367,1,0,1,0,0,2,0.1111111111111111,0
USER_0043,ITEM_0292,1,1,0,0,0,1,0.0,0
USER_0053,ITEM_0188,1,0,0,0,1,5,0.4444444444444444,0
USER_0173,ITEM_0188,1,0,0,1,0,3,0.2222222222222222,0
USER_0063,ITEM_0003,1,0,1,0,0,2,0.1111111111111111,0
USER_0073,ITEM_0356,1,1,0,0,0,1,0.0,0
USER_0061,ITEM_0304,1,1,0,0,0,1,0.0,0
USER_0158,ITEM_0085,1,1,0,0,0,1,0.0,0
USER_0173,ITEM_0091,1,1,0,0,0,1,0.0,0
USER_0003,ITEM_0231,1,0,0,1,0,3,0.2222222222222222,0
USER_0022,ITEM_0246,1,0,1,0,0,2,0.1111111111111111,0
USER_0058,ITEM_0374,1,0,0,0,1,5,0.4444444444444444,0
USER_0131,ITEM_0243,1,1,0,0,0,1,0.0,0
USER_0110,ITEM_0085,1,0,0,0,1,5,0.4444444444444444,0
USER_0073,ITEM_0013,1,0,1,0,0,2,0.1111111111111111,0
